Sample_Name,Sample_Well,Sample_Plate,Sample_Group,Pool_ID,Sentrix_ID,Sentrix_Position,Investigator,Project,Tissue,Type,EBV,Cell_Line,Wildtype,Normal,Coment,Scan_Date,GDSC1,GDSC2,cosmic_id
23132-87,G12,SMET0040,NA,NA,8221924119,R06C01,Sebastian Moran,Sanger Cell Lines,STOMACH,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,stomach,910924
AGS,H12,SMET0040,NA,NA,8221924119,R06C02,Sebastian Moran,Sanger Cell Lines,STOMACH,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,digestive_system,stomach,906790
CAL-54,C01,SMET0040,NA,NA,8221924120,R01C01,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,910952
LB996-RCC,D01,SMET0040,NA,NA,8221924120,R01C02,Sebastian Moran,Sanger Cell Lines,KIDNEY,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,kidney,753585
SW13,C02,SMET0040,NA,NA,8221924120,R02C01,Sebastian Moran,Sanger Cell Lines,ADRENAL GLAND,ADRENAL CORTICAL CARCINOMA,No,YES,Yes,No,NA,2012-08-23,kidney,adrenal_gland,909744
NH-12,D02,SMET0040,NA,NA,8221924120,R02C02,Sebastian Moran,Sanger Cell Lines,AUTONOMIC GANGLIA,NEUROBLASTOMA,No,YES,Yes,No,NA,2012-08-23,nervous_system,neuroblastoma,908447
EW-11,C03,SMET0040,NA,NA,8221924120,R03C01,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,684062
EW-12,D03,SMET0040,NA,NA,8221924120,R03C02,Sebastian Moran,Sanger Cell Lines,BONE,EWINGS SARCOMA-PERIPHERAL PRIMITIVE NEUROECTODERMAL TUMOUR,No,YES,Yes,No,NA,2012-08-23,bone,ewings_sarcoma,949162
HOS,C04,SMET0040,NA,NA,8221924120,R04C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,907060
HUO-3N1,D04,SMET0040,NA,NA,8221924120,R04C02,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,909977
HUO9,C05,SMET0040,NA,NA,8221924120,R05C01,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,907072
NY,D05,SMET0040,NA,NA,8221924120,R05C02,Sebastian Moran,Sanger Cell Lines,BONE,OSTEOSARCOMA,No,YES,Yes,No,NA,2012-08-23,bone,osteosarcoma,910849
CFPAC-1,C06,SMET0040,NA,NA,8221924120,R06C01,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,906821
HUP-T3,D06,SMET0040,NA,NA,8221924120,R06C02,Sebastian Moran,Sanger Cell Lines,PANCREAS,CARCINOMA,No,YES,Yes,No,NA,2012-08-23,pancreas,pancreas,907285
LCLC-97TM1,A07,SMET0041,NA,NA,7878191015,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_large cell,946361
H2722,B07,SMET0041,NA,NA,7878191015,R01C02,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290812
OCI-AML2,A08,SMET0041,NA,NA,7878191015,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,910947
YT,B08,SMET0041,NA,NA,7878191015,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,lymphoid_neoplasm other,946358
LC4-1,A09,SMET0041,NA,NA,7878191015,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,lymphoblastic_leukemia,907787
LOUCY,B09,SMET0041,NA,NA,7878191015,R03C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,lymphoblastic_T_cell_leukaemia,907789
KYSE-410,A10,SMET0041,NA,NA,7878191015,R04C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753574
TE-11,B10,SMET0041,NA,NA,7878191015,R04C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,946354
KYSE-140,B11,SMET0041,NA,NA,7878191015,R05C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753573
TE-1,A12,SMET0041,NA,NA,7878191015,R06C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753621
TE-10,B12,SMET0041,NA,NA,7878191015,R06C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753622
RERF-LC-SQ1,E07,SMET0041,NA,NA,7878191054,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,SQUAMOUS CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_squamous_cell_carcinoma,1298538
MEG-01,F07,SMET0041,NA,NA,7878191054,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,chronic_myeloid_leukaemia,908126
KY821,E08,SMET0041,NA,NA,7878191054,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,leukemia,907300
L-363,F08,SMET0041,NA,NA,7878191054,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,myeloma,924239
ML-2,E09,SMET0041,NA,NA,7878191054,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,908141
MOLT-13,F09,SMET0041,NA,NA,7878191054,R03C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,lymphoblastic_T_cell_leukaemia,908146
OE33,E10,SMET0041,NA,NA,7878191054,R04C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,OTHER,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,910549
KYSE-270,F10,SMET0041,NA,NA,7878191054,R04C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,907319
TE-6,E11,SMET0041,NA,NA,7878191054,R05C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,946355
TE-5,F11,SMET0041,NA,NA,7878191054,R05C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,735784
KYSE-510,E12,SMET0041,NA,NA,7878191054,R06C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,907321
KYSE-450,F12,SMET0041,NA,NA,7878191054,R06C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,907320
U-266,G07,SMET0041,NA,NA,7878191109,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,myeloma,753615
KG-1,H07,SMET0041,NA,NA,7878191109,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,907278
L-540,G08,SMET0041,NA,NA,7878191109,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Hodgkin_lymphoma,907323
LAMA-84,H08,SMET0041,NA,NA,7878191109,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,chronic_myeloid_leukaemia,907783
KYSE-50,G09,SMET0041,NA,NA,7878191109,R03C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,1298222
OE21,H09,SMET0041,NA,NA,7878191109,R03C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,ESOPHAGEAL SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,1298359
HCE-4,G10,SMET0041,NA,NA,7878191109,R04C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753559
KYSE-180,H10,SMET0041,NA,NA,7878191109,R04C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,907318
TE-15,G11,SMET0041,NA,NA,7878191109,R05C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753614
TE-12,H11,SMET0041,NA,NA,7878191109,R05C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,946356
EC-GI-10,G12,SMET0041,NA,NA,7878191109,R06C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753555
COLO-680N,H12,SMET0041,NA,NA,7878191109,R06C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,906817
LK-2,C07,SMET0041,NA,NA,7878191127,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_squamous_cell_carcinoma,687787
H2731,D07,SMET0041,NA,NA,7878191127,R01C02,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1240134
KMOE-2,C08,SMET0041,NA,NA,7878191127,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,907280
KU812,D08,SMET0041,NA,NA,7878191127,R02C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,chronic_myeloid_leukaemia,907311
MC116,C09,SMET0041,NA,NA,7878191127,R03C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,907799
MHH-PREB-1,D09,SMET0041,NA,NA,7878191127,R03C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_leukemia,908136
KYSE-70,C10,SMET0041,NA,NA,7878191127,R04C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753576
KYSE-220,D10,SMET0041,NA,NA,7878191127,R04C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,SQUAMOUS CELL CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,1240167
TE-9,C11,SMET0041,NA,NA,7878191127,R05C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,946353
TE-8,D11,SMET0041,NA,NA,7878191127,R05C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753623
OE19,C12,SMET0041,NA,NA,7878191127,R06C01,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,910079
KYSE-520,D12,SMET0041,NA,NA,7878191127,R06C02,Sebastian Moran,Sanger Cell Lines,OESOPHAGUS,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,aero_digestive_tract,oesophagus,753575
NCI-H128,E01,SMET0041,NA,NA,8221916070,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,753597
NCI-H2126,F01,SMET0041,NA,NA,8221916070,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,687814
SK-LU-1,E02,SMET0041,NA,NA,8221916070,R02C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,909721
NCI-H1793,F02,SMET0041,NA,NA,8221916070,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,908463
H3255,E03,SMET0041,NA,NA,8221916070,R03C01,Sebastian Moran,Sanger Cell Lines,LUNG,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,1247873
HCC-827,F03,SMET0041,NA,NA,8221916070,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,1240146
NCI-H1105,E04,SMET0041,NA,NA,8221916070,R04C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,908468
SBC-1,F04,SMET0041,NA,NA,8221916070,R04C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,713885
NCI-H1734,E05,SMET0041,NA,NA,8221916070,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,722058
NCI-H1568,E06,SMET0041,NA,NA,8221916070,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,1298348
DMS-53,F06,SMET0041,NA,NA,8221916070,R06C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,907295
NCI-H1092,C01,SMET0041,NA,NA,8221924047,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,687997
IA-LM,D01,SMET0041,NA,NA,8221924047,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_large cell,910779
NCI-H1155,C02,SMET0041,NA,NA,8221924047,R02C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_large cell,908467
NCI-H650,D02,SMET0041,NA,NA,8221924047,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,722066
NCI-H1688,C03,SMET0041,NA,NA,8221924047,R03C01,Sebastian Moran,Sanger Cell Lines,LUNG,SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,1298349
NCI-H1869,D03,SMET0041,NA,NA,8221924047,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_squamous_cell_carcinoma,1240183
H2818,C04,SMET0041,NA,NA,8221924047,R04C01,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290814
201T,D04,SMET0041,NA,NA,8221924047,R04C02,Sebastian Moran,Sanger Cell Lines,NA,ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,1287381
H2373,C05,SMET0041,NA,NA,8221924047,R05C01,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290809
NCI-H2081,D05,SMET0041,NA,NA,8221924047,R05C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,908480
NCI-H2196,C06,SMET0041,NA,NA,8221924047,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,908481
H2795,D06,SMET0041,NA,NA,8221924047,R06C02,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290813
NCI-H209,A01,SMET0041,NA,NA,8221924068,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,688013
NCI-H2029,B01,SMET0041,NA,NA,8221924068,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,688011
NCI-H1993,A02,SMET0041,NA,NA,8221924068,R02C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,908476
LU-65,B02,SMET0041,NA,NA,8221924068,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_large cell,724863
NCI-H1770,A03,SMET0041,NA,NA,8221924068,R03C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_not specified,687804
NCI-H647,B03,SMET0041,NA,NA,8221924068,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_not specified,1240191
H2803,A04,SMET0041,NA,NA,8221924068,R04C01,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1240135
NCI-H28,B04,SMET0041,NA,NA,8221924068,R04C02,Sebastian Moran,Sanger Cell Lines,PLEURA,MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,908470
NCI-H1694,A05,SMET0041,NA,NA,8221924068,R05C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,688006
RERF-LC-FM,A06,SMET0041,NA,NA,8221924068,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,930081
LU-135,B06,SMET0041,NA,NA,8221924068,R06C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,713899
EPLC-272H,G01,SMET0041,NA,NA,8221924155,R01C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_squamous_cell_carcinoma,753556
NCI-H1755,H01,SMET0041,NA,NA,8221924155,R01C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,908475
NCI-H2087,H02,SMET0041,NA,NA,8221924155,R02C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,724834
HARA,G03,SMET0041,NA,NA,8221924155,R03C01,Sebastian Moran,Sanger Cell Lines,LUNG,SQUAMOUS CELL LUNG CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_squamous_cell_carcinoma,1240142
HCC-44,H03,SMET0041,NA,NA,8221924155,R03C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_adenocarcinoma,1240145
H2369,G04,SMET0041,NA,NA,8221924155,R04C01,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290808
NCI-H2135,H04,SMET0041,NA,NA,8221924155,R04C02,Sebastian Moran,Sanger Cell Lines,LUNG,NON-SMALL CELL LUNG CANCER,No,YES,Yes,No,NA,2012-08-24,lung,lung_NSCLC_not specified,1298352
H2461,G05,SMET0041,NA,NA,8221924155,R05C01,Sebastian Moran,Sanger Cell Lines,PLEURA,PLEURAL MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,1290810
NCI-H748,H05,SMET0041,NA,NA,8221924155,R05C02,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,909194
NCI-H378,G06,SMET0041,NA,NA,8221924155,R06C01,Sebastian Moran,Sanger Cell Lines,LUNG,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,lung,lung_small_cell_carcinoma,688022
NCI-H2052,H06,SMET0041,NA,NA,8221924155,R06C02,Sebastian Moran,Sanger Cell Lines,PLEURA,MESOTHELIOMA,No,YES,Yes,No,NA,2012-08-24,lung,mesothelioma,688058
CESS,C01,SMET0042,NA,NA,7878191160,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,910688
EB2,D01,SMET0042,NA,NA,7878191160,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,906846
DAUDI,C02,SMET0042,NA,NA,7878191160,R02C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,906831
LNZTA3WT4,D02,SMET0042,NA,NA,7878191160,R02C02,Sebastian Moran,Sanger Cell Lines,NA,GLIOBLASTOMA,No,YES,Yes,No,NA,2012-08-24,nervous_system,glioma,1240170
C-33-A,C03,SMET0042,NA,NA,7878191160,R03C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,687505
SISO,D03,SMET0042,NA,NA,7878191160,R03C02,Sebastian Moran,Sanger Cell Lines,CERVIX,CERVIX ADENOCARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,1240212
BOKU,C04,SMET0042,NA,NA,7878191160,R04C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,753536
NAMALWA,D04,SMET0042,NA,NA,7878191160,R04C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,BURKITT'S LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,908159
NEC8,C05,SMET0042,NA,NA,7878191160,R05C01,Sebastian Moran,Sanger Cell Lines,TESTIS,GERM CELL TUMOUR,No,YES,Yes,No,NA,2012-08-24,urogenital_system,testis,910942
CHSA8926,D05,SMET0042,NA,NA,7878191160,R05C02,Sebastian Moran,Sanger Cell Lines,NA,CHONDROSARCOMA,No,YES,Yes,No,NA,2012-08-24,bone,chondrosarcoma,1303912
OV-17R,C06,SMET0042,NA,NA,7878191160,R06C01,Sebastian Moran,Sanger Cell Lines,NA,NA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,ovary,1480361
SIG-M5,D06,SMET0042,NA,NA,7878191160,R06C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,HAEMATOPOIETIC NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,acute_myeloid_leukaemia,909715
BC-1,G01,SMET0042,NA,NA,8221916156,R01C01,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,LYMPHOID NEOPLASM,No,YES,Yes,No,NA,2012-08-24,blood,B_cell_lymphoma,910919
GA-10,H01,SMET0042,NA,NA,8221916156,R01C02,Sebastian Moran,Sanger Cell Lines,HAEMATOPOIETIC AND LYMPHOID TISSUE,BURKITT'S LYMPHOMA,No,YES,Yes,No,NA,2012-08-24,blood,Burkitt_lymphoma,1303896
OMC-1,G02,SMET0042,NA,NA,8221916156,R02C01,Sebastian Moran,Sanger Cell Lines,CERVIX,CARCINOMA,No,YES,Yes,No,NA,2012-08-24,urogenital_system,cervix,949154
