V1,8359018054_R03C01,8359018053_R04C02,8221932075_R03C02,8221924165_R04C02,7970368131_R04C02,8221924068_R01C01,7970376007_R06C02,8221924165_R06C01,7970368089_R03C01,7796806034_R02C02,7973201120_R05C02,7970376031_R02C01,8795207004_R05C01,7878191025_R03C01,7970376020_R03C01,8221924155_R01C01,7878191015_R05C02,7878191015_R04C01,7878191127_R06C02,7878191011_R06C02,5975827037_R06C01,5975827051_R02C02,8363800206_R03C02,6055424072_R03C02,6055424074_R05C01,8221932074_R04C01,7970376015_R05C02,8221932016_R04C02,8221924165_R05C02,8359018100_R01C01,8221932019_R06C01,8221924140_R04C02,8221932019_R02C02,7970376031_R01C02,8359026005_R06C02,7796806054_R04C01,7878191035_R06C02,7878191035_R06C01,8221924127_R01C02,8221932050_R05C02,7878191054_R02C01,7878191035_R03C02,7786923095_R03C01,7970368027_R02C01,7970368089_R03C02,8221924068_R04C02,7878191064_R01C01,8221916145_R04C02,8359026012_R04C02,8221932050_R01C02,8221924120_R02C01,8221924165_R04C01,8359018100_R04C01,7878191026_R02C01,7878191026_R02C02,7970368157_R02C02,8221932016_R05C02,7878191001_R02C01,7970368027_R01C02,8359018054_R01C01,8221932019_R06C02,7970376038_R01C01,8359018054_R06C01,7878191054_R05C01,8359026011_R02C02,7970376020_R02C02,7878191026_R03C02,8359026011_R04C01,8221916145_R03C02,8221924118_R04C01,8359018112_R05C01,7878191001_R05C01,7970368157_R06C02,7973201119_R06C01,7970376031_R06C01,7970368119_R02C02,8221924155_R04C01,8221924047_R04C01,8221924003_R02C01,7878191037_R01C01,8221924055_R02C02,8221924128_R02C02,8221916070_R06C01,8359026012_R02C01,8363800233_R05C02,7878191034_R03C02,7878191011_R05C02,7970376038_R03C02,7878191029_R04C02,7878191083_R03C01,8221932055_R04C01,8221924127_R06C01,7878191037_R01C02,8359026017_R01C02,8359026029_R04C02,8221932009_R03C01,9297962143_R06C01,9297962143_R01C02,9297962143_R03C01,5723654015_R02C02
chr4:114900355-114900810,0.373652851,0.428775573,0.193508548,0.218575186,0.453599016,0.40159738,0.295256389,0.178701494,0.251571241,0.214734127,0.258890403,0.64534988,0.391558575,0.764904494,0.241351771,0.272720061,0.307009023,0.24805483,0.329975112,0.255694127,0.463813782,0.675935168,0.225025249,0.18339891,0.270443911,0.637684751,0.444137829,0.228343206,0.124050012,0.223708409,0.193994343,0.219637002,0.287415675,0.225334408,0.378396234,0.466831253,0.243655941,0.491026705,0.545093747,0.402623851,0.423314784,0.412024536,0.39108003,0.307946043,0.214619253,0.278454302,0.396431256,0.185949843,0.73872832,0.893962421,0.310474667,0.235095836,0.253309476,0.663678861,0.629301682,0.444874047,0.180669937,0.325249838,0.34907893,0.228124026,0.214362852,0.255844917,0.426594042,0.249613979,0.240721584,0.142222588,0.807053847,0.624112421,0.292751551,0.401205485,0.416878873,0.35367895,0.198885919,0.267792603,0.890143114,0.184551443,0.268710819,0.26432043,0.23259676,0.191841545,0.183680066,0.251173597,0.519212542,0.215731044,0.179143,0.270080838,0.442900514,0.344403123,0.341977373,0.447313909,0.289852305,0.236194694,0.269987129,0.231641241,0.217588846,0.688348257,0.199963123,0.738741115,0.776999851,0.430608594
chr4:1164515-1166582,0.600451666,0.700678556,0.677674131,0.643639189,0.732304507,0.447727082,0.590316737,0.306672434,0.631642204,0.375300606,0.667569139,0.717022428,0.694283491,0.873186372,0.612384219,0.736715497,0.707898203,0.699114885,0.719225168,0.644233536,0.794334029,0.638469871,0.457018655,0.60936118,0.588988382,0.82420384,0.666909362,0.625977437,0.588936437,0.613609716,0.543282329,0.618883171,0.488196652,0.464567316,0.809674398,0.530954867,0.647185049,0.421321987,0.552293073,0.438107241,0.732991614,0.459268965,0.58238487,0.754954469,0.747251257,0.660872395,0.866832717,0.498990836,0.818934579,0.86531801,0.84271863,0.45392916,0.518376885,0.767564412,0.617596931,0.712844844,0.425131378,0.71991639,0.370325145,0.622629228,0.414872018,0.507585235,0.489220579,0.799979903,0.776924589,0.65589623,0.827442871,0.733175188,0.435554995,0.653167806,0.724870201,0.787226015,0.4959568,0.600714761,0.80039996,0.65915517,0.724892314,0.669973645,0.640355727,0.48484461,0.73550648,0.501352227,0.865687096,0.586521226,0.708793326,0.671651165,0.561116744,0.662835535,0.487689819,0.614464087,0.421922383,0.664865035,0.677901697,0.704355153,0.704708362,0.67898323,0.610899751,0.83489982,0.81476103,0.727443545
chr4:122791200-122791835,0.212926913,0.240527475,0.193769688,0.302937911,0.195158438,0.151167799,0.189328069,0.087631683,0.214428441,0.204433821,0.150230089,0.249960894,0.189249411,0.203289953,0.180841529,0.243894815,0.209593603,0.252889036,0.238630589,0.218711092,0.312749454,0.23495479,0.168342139,0.179688568,0.21959381,0.30275029,0.232316468,0.19702334,0.175602087,0.202621276,0.175664155,0.206351174,0.196650248,0.204087583,0.203302719,0.219559515,0.269587767,0.167696498,0.267170404,0.299063816,0.209289586,0.188806472,0.20083465,0.215206876,0.167000086,0.254241125,0.213198155,0.203962566,0.379656538,0.308454436,0.216419543,0.164363854,0.177316683,0.377858548,0.263616403,0.197094806,0.152368945,0.21671909,0.183284876,0.249503377,0.203218266,0.145599495,0.182972353,0.228077186,0.201555386,0.176510929,0.227112475,0.387193454,0.179550517,0.186212032,0.20073904,0.210608316,0.228803168,0.216236786,0.231308692,0.194661288,0.235751635,0.211824727,0.213649643,0.187163655,0.193297788,0.163156856,0.209841396,0.164199105,0.178283236,0.216807295,0.214898254,0.172704312,0.222795198,0.222247802,0.139547707,0.181494622,0.212823881,0.196939215,0.181019955,0.246313197,0.164192707,0.299084378,0.347667649,0.217966561
chr4:128651419-128651977,0.820065411,0.858360632,0.810007755,0.675408455,0.82604449,0.786867328,0.754795968,0.841891235,0.809780169,0.801316453,0.793795084,0.841569774,0.816216912,0.810938893,0.816952515,0.841146935,0.864040712,0.832777865,0.860471003,0.797094455,0.841533358,0.795091916,0.857135214,0.724944506,0.805599354,0.811206169,0.796239429,0.856941167,0.808950879,0.807138738,0.793285968,0.756379712,0.682750261,0.732349939,0.839885811,0.756588192,0.80900752,0.69427882,0.632938496,0.549664899,0.866031168,0.823829599,0.749826067,0.800237976,0.854709781,0.835952934,0.85064333,0.776000507,0.8159916,0.856714115,0.804428971,0.761759842,0.851202123,0.746543226,0.716177645,0.801317106,0.793694485,0.778785034,0.791080506,0.836028907,0.761493071,0.828609263,0.85260899,0.853994635,0.844873531,0.811828905,0.701507065,0.796404622,0.841003859,0.828608949,0.847479592,0.795228513,0.805332295,0.82417249,0.841289886,0.707134531,0.816189709,0.791563786,0.81586075,0.616064371,0.734212318,0.795735461,0.832076318,0.835677779,0.815510495,0.812847456,0.800366864,0.76479794,0.662980327,0.731789201,0.752248558,0.809537896,0.819985016,0.805806877,0.855123245,0.783888457,0.751239875,0.830388914,0.770833099,0.851984613
chr4:140222426-140223335,0.164859324,0.162295763,0.148760753,0.148599922,0.153996138,0.155006713,0.171812335,0.154507215,0.147922062,0.157114993,0.147499451,0.219087459,0.158749279,0.164907313,0.140357319,0.170285584,0.151888284,0.158183679,0.162784486,0.148826818,0.162042294,0.172453164,0.160038619,0.145769161,0.158635091,0.216509581,0.166008783,0.158999813,0.154604757,0.155677065,0.152679477,0.143527221,0.147715411,0.156611917,0.164131628,0.151143245,0.156644909,0.142893534,0.173612959,0.1509095,0.158817271,0.163004085,0.147472112,0.151707043,0.156283386,0.161413086,0.155639998,0.151028375,0.159008815,0.177312415,0.156158277,0.147074257,0.160087049,0.171531046,0.130250309,0.154574554,0.146504073,0.15029589,0.153695819,0.15596289,0.16766866,0.156141019,0.156458303,0.157045764,0.157844723,0.149706188,0.184986136,0.226109875,0.150153074,0.15144402,0.158941062,0.148981089,0.161769707,0.144768107,0.1496293,0.152998964,0.160723906,0.149934716,0.156403995,0.154995575,0.144953814,0.152097343,0.153580678,0.160922923,0.159707185,0.151884704,0.148975357,0.15273374,0.151125368,0.156216509,0.153829889,0.161646017,0.156823563,0.161165555,0.156898659,0.152102457,0.145122305,0.160973682,0.254801148,0.167029717
chr4:140476381-140478628,0.193381285,0.266876429,0.227978189,0.2408131,0.260904437,0.192619956,0.227484872,0.189790276,0.280129376,0.261531277,0.20238234,0.280109194,0.219628746,0.235691535,0.243427596,0.282398188,0.290621854,0.244509171,0.275068241,0.310817948,0.241494542,0.263557802,0.264358741,0.217040027,0.261651996,0.427944523,0.261559611,0.236056368,0.203232474,0.262688697,0.185284612,0.251479453,0.26474323,0.251931747,0.297900806,0.262704028,0.24328601,0.276018375,0.217121145,0.296176922,0.238833888,0.207464672,0.225235561,0.265477233,0.251113492,0.267797843,0.43885664,0.22090294,0.401119811,0.284652822,0.349449695,0.26521862,0.271543638,0.190568444,0.106413649,0.268680905,0.240513557,0.268813157,0.231871316,0.270490681,0.223059582,0.262141615,0.192039921,0.283917377,0.26111107,0.221367367,0.228291039,0.197585789,0.174627616,0.228406649,0.299908011,0.280884082,0.283579443,0.248988662,0.306599356,0.256855096,0.227794719,0.291409658,0.242494762,0.23933668,0.24884788,0.261820781,0.283569118,0.20174411,0.29445336,0.259707872,0.315394147,0.240128929,0.209886159,0.193640682,0.214710022,0.238662371,0.259583033,0.233401066,0.273509114,0.223631633,0.186536186,0.260113821,0.538046973,0.254735779
chr4:147096877-147097562,0.320794842,0.3098702,0.285228881,0.250735883,0.32951442,0.292095707,0.321554379,0.228625205,0.302772913,0.309105196,0.27883804,0.326739983,0.268406593,0.365678718,0.294325714,0.299867552,0.35411338,0.326065677,0.343610487,0.297337211,0.352535825,0.345984815,0.33051143,0.220750189,0.347089131,0.270949693,0.265306525,0.347041247,0.219096607,0.285731265,0.256398765,0.201851973,0.26793512,0.294714147,0.37069653,0.294008561,0.27659218,0.30136585,0.299163377,0.215115556,0.331046963,0.345621854,0.273024357,0.312193944,0.333989571,0.310368295,0.317137807,0.27238448,0.305265432,0.373058247,0.321034452,0.282962186,0.324755442,0.334995559,0.222301621,0.344858222,0.268903463,0.364452474,0.262374659,0.324975043,0.29791437,0.30113634,0.323411635,0.352696259,0.336179062,0.248762651,0.294916937,0.35895523,0.29326545,0.358407776,0.330262256,0.234840098,0.260783973,0.314654523,0.330692131,0.305336575,0.236521221,0.280835733,0.317811709,0.232085849,0.271604857,0.259552389,0.324630341,0.322938703,0.352188708,0.320437144,0.354532882,0.295551514,0.223129675,0.288137266,0.33885005,0.313311009,0.258491868,0.298492151,0.338675335,0.242099929,0.27334877,0.345993408,0.364781672,0.364112785
chr4:147558231-147558583,0.274217658,0.519776051,0.273817786,0.276897547,0.400147139,0.367387882,0.168583771,0.134109067,0.580550081,0.140201522,0.745391397,0.564930177,0.137202092,0.750443568,0.187597762,0.262569321,0.539288848,0.727601455,0.625474563,0.114429716,0.826737861,0.45745293,0.622311174,0.229489611,0.833764884,0.499551887,0.27907449,0.18373807,0.23081384,0.665961953,0.137049282,0.285877811,0.261985336,0.182061843,0.519428259,0.576124056,0.625662935,0.301926179,0.503178478,0.361782549,0.173438811,0.10220232,0.291291194,0.740631832,0.768493602,0.755320088,0.155896305,0.304662235,0.759094129,0.837028189,0.242880886,0.168328353,0.815982759,0.731199706,0.700603348,0.641027965,0.365658048,0.733308601,0.200204994,0.308944094,0.237816956,0.21916961,0.333413954,0.568069698,0.455181529,0.27407266,0.743706476,0.682310953,0.108024707,0.265265958,0.188217991,0.411383081,0.342796509,0.211679236,0.192110523,0.612282987,0.377755692,0.405573658,0.718455381,0.466738146,0.529960675,0.283167115,0.322459793,0.520904619,0.68444783,0.252533377,0.211587464,0.729663802,0.314196203,0.372290811,0.139346415,0.360084786,0.492421369,0.432025226,0.641962719,0.710053331,0.146585898,0.639193667,0.679441856,0.805995393
chr4:148402198-148402760,0.572255879,0.583871081,0.497957051,0.546648758,0.697712592,0.137081318,0.406903543,0.337964616,0.755852779,0.348183942,0.571745134,0.735530367,0.596369739,0.730431181,0.542032205,0.542536062,0.751425413,0.574182719,0.628970124,0.532838498,0.709085746,0.744136933,0.554414766,0.618246667,0.776278765,0.435823447,0.43891197,0.533661813,0.553792857,0.769583053,0.490657488,0.440235222,0.556547688,0.479721824,0.794796797,0.716559381,0.561703067,0.695631203,0.452164818,0.403726273,0.67715714,0.60625781,0.806186674,0.776457246,0.509903356,0.789894373,0.663065503,0.563565919,0.719712179,0.807236957,0.55822734,0.630153003,0.570031628,0.589422616,0.68906233,0.644673159,0.524372741,0.724003805,0.462338449,0.566565409,0.443024449,0.588790467,0.542759602,0.623199856,0.699714849,0.537467662,0.72410241,0.784704516,0.440398563,0.583899496,0.483886721,0.681778501,0.67622267,0.540808092,0.504549264,0.502242449,0.444723383,0.416002663,0.768040682,0.443215716,0.501183756,0.303352853,0.534783884,0.547037892,0.519092398,0.587217052,0.571794906,0.480350192,0.344072737,0.465509073,0.404310393,0.552839421,0.663825528,0.56916193,0.847810437,0.748358172,0.400101729,0.701170488,0.660183158,0.632689869
chr4:155664819-155665833,0.237071459,0.588415179,0.279223802,0.288836562,0.223591139,0.116262796,0.201165968,0.28292369,0.177414204,0.177613997,0.173149041,0.268584025,0.39478654,0.811858482,0.249592175,0.236844561,0.286341488,0.838861556,0.375100364,0.379361278,0.350302553,0.81795464,0.28682449,0.188641427,0.79524621,0.646571751,0.286047719,0.299962489,0.453660513,0.297936112,0.10496228,0.238608911,0.136707896,0.181699644,0.742444994,0.445701938,0.886640821,0.802490321,0.628343853,0.276251945,0.367116968,0.171460807,0.257751451,0.783023499,0.186736605,0.671410624,0.297533075,0.24682768,0.871908524,0.825606018,0.229827623,0.170908451,0.828714174,0.759281567,0.647014242,0.180973871,0.272153283,0.484165048,0.18223076,0.207054205,0.189969824,0.196163185,0.298024967,0.891728002,0.838122466,0.601553328,0.798978315,0.879164625,0.183503875,0.394141166,0.589889904,0.61000687,0.622678759,0.228151566,0.245357474,0.450013808,0.231512033,0.258782219,0.288379048,0.31222892,0.185261611,0.157454615,0.233937396,0.217890011,0.346559377,0.711313041,0.317688082,0.58648625,0.295097537,0.440933938,0.170219205,0.270572732,0.220932672,0.22101781,0.342278947,0.698073459,0.128978159,0.802419347,0.844738998,0.386964202
chr4:165304328-165305177,0.155316568,0.370892044,0.119891401,0.252071072,0.845281217,0.096324057,0.152536757,0.18191896,0.795809343,0.15502912,0.839265129,0.478506165,0.259751051,0.833351692,0.252219071,0.36457647,0.896387398,0.420211608,0.47641283,0.262088794,0.873060306,0.782999594,0.213892544,0.097470126,0.865702209,0.556828001,0.332967116,0.200922316,0.126617872,0.871413739,0.136048236,0.105431179,0.172358566,0.269734494,0.807878746,0.585108002,0.889009712,0.619449044,0.523555401,0.360223042,0.410384041,0.159369227,0.261031322,0.780787975,0.909100094,0.847693304,0.243495244,0.368792496,0.863168894,0.808168723,0.111175313,0.136032777,0.64795099,0.786258904,0.820285328,0.766030183,0.120960996,0.758131183,0.17992009,0.190131942,0.1514609,0.202107016,0.185126772,0.462281082,0.201545476,0.147336986,0.789985909,0.707900937,0.400101367,0.208207184,0.294807462,0.816026231,0.829192986,0.153998232,0.344264039,0.709446896,0.176027077,0.150830493,0.856829522,0.683157757,0.740530408,0.118849553,0.427865902,0.778310164,0.406518939,0.58432028,0.281053639,0.480678901,0.425461061,0.576703844,0.148018325,0.410728394,0.483171878,0.825727163,0.570852801,0.766010682,0.093569349,0.752226505,0.798407476,0.736376083
chr4:169552716-169552947,0.264111028,0.389336009,0.162100973,0.272337521,0.363777278,0.406471823,0.44530573,0.245453533,0.43044544,0.20237,0.191151007,0.310787935,0.242119737,0.698337561,0.199944939,0.269086307,0.262546267,0.223904265,0.292725728,0.18587918,0.226418355,0.502994515,0.203641517,0.2034483,0.409452978,0.326404447,0.222107118,0.186484484,0.176472295,0.263572608,0.260502634,0.213944226,0.210977915,0.26259001,0.38847278,0.60869513,0.225238228,0.320151533,0.436892405,0.261829142,0.264932311,0.296155904,0.752098521,0.454371804,0.331929944,0.414012528,0.479944047,0.206416585,0.815675596,0.862602103,0.359995902,0.219443654,0.217126247,0.696586584,0.773131081,0.504346552,0.204701031,0.364539453,0.202353278,0.265632414,0.222142246,0.345069066,0.184568945,0.334002601,0.189397732,0.181698349,0.830713288,0.69609436,0.190448082,0.371859768,0.20242204,0.719757776,0.258514526,0.410487901,0.378010369,0.19152221,0.262232105,0.201014914,0.287585261,0.291542797,0.347792686,0.295291199,0.427968357,0.434591846,0.27087142,0.380080932,0.250140791,0.413782243,0.385915442,0.409193225,0.192352661,0.197994744,0.308957886,0.336360451,0.572860091,0.538863143,0.183465738,0.442435057,0.718380205,0.325288369
chr4:1713267-1714980,0.272631964,0.268495005,0.257262875,0.33413447,0.209698611,0.23900633,0.265660253,0.280995761,0.215510443,0.269310401,0.24303042,0.270917993,0.221935023,0.250123523,0.30209607,0.267881903,0.258814316,0.265988349,0.289824325,0.221655575,0.262486967,0.258651296,0.27712346,0.261285932,0.256840481,0.223484183,0.262535647,0.276934533,0.244465854,0.271561968,0.227079784,0.269227189,0.34052995,0.245581443,0.26857667,0.236748407,0.256661089,0.197332071,0.21421402,0.18699334,0.219077617,0.289341235,0.235468644,0.210620037,0.264849772,0.257788725,0.222437084,0.249454269,0.271862767,0.276328768,0.237909131,0.273498545,0.284698892,0.255701962,0.103136765,0.235024165,0.277213996,0.248383846,0.215570005,0.265613204,0.266063414,0.244824907,0.266837833,0.276055936,0.317392959,0.313282398,0.235486403,0.189658423,0.211265998,0.211076549,0.205874737,0.266553921,0.349422424,0.257591713,0.202181133,0.332721926,0.226199492,0.2640576,0.270967795,0.242707603,0.224924344,0.240807522,0.249113078,0.265461235,0.311331274,0.26540903,0.264697105,0.212222368,0.237621743,0.140058227,0.298174287,0.259089056,0.24188114,0.263940289,0.258668039,0.241292678,0.265734606,0.269508174,0.258027009,0.271771961
chr4:1794442-1797132,0.478410417,0.3715441,0.410230689,0.477380054,0.489233834,0.456813256,0.474669859,0.225026239,0.532871387,0.271193821,0.340410365,0.499559201,0.473229792,0.545793421,0.505151166,0.413594609,0.447638456,0.37835278,0.42557615,0.467420001,0.465951432,0.511017419,0.355771041,0.505321592,0.587953254,0.823700002,0.425781572,0.484511527,0.477349742,0.382028842,0.482699019,0.407197973,0.38751098,0.251301091,0.480045299,0.6606588,0.354141264,0.451812063,0.736507729,0.559253408,0.496853064,0.502411838,0.528840505,0.626284858,0.446617133,0.4231601,0.585898594,0.483738001,0.906385433,0.723086963,0.596418023,0.407757309,0.406509618,0.89936913,0.515004757,0.539445927,0.462566073,0.477727203,0.164879407,0.370153705,0.299260472,0.52277864,0.45378667,0.4558833,0.559668982,0.470131107,0.617765407,0.601248288,0.468461841,0.493712401,0.412837984,0.582262419,0.583841539,0.476774799,0.549523222,0.798181498,0.411530266,0.480714223,0.408166729,0.337212392,0.482437994,0.383682195,0.548525576,0.465879682,0.50586909,0.319909577,0.509507324,0.516338773,0.541215408,0.553892042,0.383666883,0.445530594,0.437041076,0.458404254,0.51561364,0.494252927,0.433776742,0.707827879,0.830813145,0.484545335
chr4:18022435-18024273,0.220205266,0.229901542,0.228330159,0.249737436,0.296503287,0.160378645,0.241512325,0.169099435,0.237689542,0.262240537,0.194693307,0.237295636,0.197982687,0.318261246,0.219416565,0.213178882,0.343614498,0.29335426,0.35153519,0.230780595,0.330581936,0.227770473,0.219570938,0.183823707,0.289046748,0.350656192,0.253007158,0.232914435,0.233612747,0.198905522,0.188381934,0.174952306,0.207251078,0.203544092,0.236694132,0.257217625,0.222531059,0.206986868,0.240866716,0.221587722,0.257531385,0.223727058,0.213069625,0.301957518,0.22275675,0.234852157,0.296086793,0.246103555,0.341932671,0.308429119,0.277941441,0.214935413,0.188190411,0.251859744,0.146911982,0.207962512,0.20917683,0.243382771,0.179760347,0.244708241,0.215939774,0.242212651,0.20704704,0.284230427,0.256219782,0.198373487,0.192857625,0.229711207,0.220857083,0.21671323,0.234898052,0.231976124,0.22163365,0.230486415,0.226426433,0.223335782,0.213978874,0.190222837,0.247250443,0.177584848,0.15924921,0.246486727,0.247702759,0.221585208,0.246425136,0.336481334,0.236686842,0.181998404,0.196982147,0.177226448,0.220870506,0.2248121,0.199554699,0.207037703,0.258425312,0.221510181,0.206470141,0.251927921,0.388808878,0.254960317
chr4:185393870-185395037,0.230803153,0.216265976,0.204802541,0.211379691,0.208766009,0.204835505,0.356377587,0.175045501,0.208708121,0.200320065,0.205203908,0.212424861,0.233100246,0.21813472,0.200462732,0.211882259,0.221625981,0.198653547,0.219934813,0.205915403,0.220909327,0.223062679,0.213145097,0.197863201,0.207424637,0.212082825,0.216551639,0.218597094,0.205072307,0.208897057,0.210382399,0.202622485,0.2056619,0.211448734,0.228250348,0.198644195,0.208175976,0.236038305,0.202238051,0.200657449,0.214152601,0.194229628,0.19757512,0.21341582,0.210191134,0.215718373,0.213916928,0.208907968,0.20983033,0.263138532,0.21731755,0.209781548,0.221580057,0.211736981,0.107878523,0.213540784,0.208187089,0.2176686,0.210434039,0.227004097,0.218692627,0.204020534,0.269555894,0.210493002,0.223178246,0.202415863,0.22748664,0.212422564,0.482979757,0.248325833,0.218622929,0.209184372,0.208371005,0.211656475,0.211455694,0.201388241,0.205478538,0.206569147,0.210426393,0.214959444,0.200997208,0.215562353,0.221394205,0.215100673,0.211788802,0.220569123,0.203665215,0.204745603,0.197739375,0.208696642,0.20346289,0.22483442,0.206811672,0.211321031,0.210739578,0.206465277,0.200482518,0.223481881,0.204692774,0.218095149
chr4:185569961-185570638,0.232882753,0.266674209,0.222332376,0.251335444,0.24675279,0.218768678,0.278726863,0.224673144,0.221389525,0.220003897,0.252715497,0.291760153,0.203667351,0.256358429,0.246476446,0.263597848,0.265614592,0.306837156,0.2860772,0.231486696,0.229043526,0.225751265,0.228516988,0.225869968,0.243683067,0.27747766,0.249699136,0.231628989,0.235720758,0.245517142,0.228640946,0.229263186,0.259988797,0.224147316,0.264628322,0.256548823,0.266695791,0.246430961,0.282886264,0.263098509,0.221652881,0.215096242,0.214212106,0.238402625,0.232833347,0.256085168,0.263945213,0.243614136,0.309902949,0.283049391,0.250570936,0.235997999,0.263002294,0.302069445,0.209396642,0.298088478,0.224601673,0.306038831,0.268104709,0.27397169,0.248513527,0.226446701,0.239750726,0.280758652,0.246019876,0.261032491,0.297112159,0.282619471,0.203824243,0.234117505,0.245062015,0.232621207,0.219554682,0.220632769,0.27410346,0.223875456,0.232912895,0.227233339,0.23991751,0.236726326,0.240704783,0.226954395,0.248977767,0.279932072,0.269119625,0.24555763,0.259539135,0.255614031,0.214793734,0.271775466,0.216515771,0.243003974,0.226217864,0.243012392,0.249748802,0.226027743,0.217978686,0.267443998,0.275174585,0.269369727
